review_id,product_id,product_name,source_platform,source_actor,scraped_at,likes,dislikes,recommendations,use_case,overall_rating,ease_of_use,support_rating,value_rating,likely_to_recommend,reviewer_name,reviewer_title,reviewer_company_size,reviewer_industry,reviewer_location,time_using_product,review_date,is_verified,is_incentivized,product_overall_rating,product_review_count,extraction_confidence,bonus_data,bonus_data
11014912,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,The customization options to fit my business needs.,the UI isn't as visually appealing as most UI that i interact with,,NetSuite allows us to manage all of our data in one location and pull reports of all types based on the needs of the company. It also allows us to improve processes through the uuse of best practices as well as workflows and scripting to help automate some aspects of a process.,4.0,,,,,david h.,Administrator,mid-market,Retail,United States,,2025-04-03T21:05:11.643-05:00,,,,,1.0,"{""submitted"": ""2025-04-03T16:50:20.195-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-04-03T16:50:20.407-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11014912"", ""title"": ""Jack of all trades"", ""primary"": ""Americas""}","{""submitted"": ""2025-04-03T16:50:20.195-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-04-03T16:50:20.407-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11014912"", ""title"": ""Jack of all trades"", ""primary"": ""Americas""}"
10729653,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"The ease of the system when it comes to pulling data help tremendously when it comes to my job, marketing, and my assiting of the sales team. It can handle the frequency in which I use the system and has a ton of features to deep dive into. All of these features are catered to help users gain valuable insight into their business. Integration into our email system hubspot has also been tremendously easy.",Some of the website CRM tools can be a bit tricky and limited when it comes to suitebuilder. Some features are not fixable when it comes to website health as well and that can be a bummer as it affects rankings.,,"Keeping all of this information in one place. For the longest time, our systems were a bit scattered and all over the place. Being able to put everything from files to communication with customer into one place that is easily trackable is the best thing. When it came to self audits, finding the info was a bit cumbersome and time consuming. It has made that much smoothers. Netsuite:",5.0,,,,,Verified User in Furniture,Administrator,small-business,Furniture,United States,,2025-01-13T21:05:00.915-06:00,,,,,1.0,"{""submitted"": ""2025-01-13T11:32:17.031-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-01-13T11:32:17.589-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10729653"", ""title"": ""A true help in sales and marketing"", ""primary"": ""Americas""}","{""submitted"": ""2025-01-13T11:32:17.031-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-01-13T11:32:17.589-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10729653"", ""title"": ""A true help in sales and marketing"", ""primary"": ""Americas""}"
11326075,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,NetSuite allows us to integrate with essential tech stack solutions to optimize our organization. It is extremely customizable and perfect for the midsize and enterprise growing business market.,NetSuite is a comprehensive ERP and isn't as intuitive as other cloud based options for small business owners.,,NetSuite allows us to have a central repository for all information that stakeholders need to manage our day to day and long term operations.,4.5,,,,,Verified User in Information Technology and Services,Administrator,mid-market,Information Technology and Services,United States,,2025-06-24T21:05:05.380-05:00,,,,,1.0,"{""submitted"": ""2025-06-24T11:09:47.651-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-24T11:09:48.795-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11326075"", ""title"": ""Netsuite essential for quick close"", ""primary"": ""Americas""}","{""submitted"": ""2025-06-24T11:09:47.651-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-24T11:09:48.795-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11326075"", ""title"": ""Netsuite essential for quick close"", ""primary"": ""Americas""}"
10817434,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"I love the way netsuite is capable of many integrations. This facilitates our company to do business across multiple, platforms and regions. I also love some functions that are unique to Netsuite such as the search bar, report cusomizations and making copies of journal entries. These are only a few of my favorite things about Netsuite, but overall it has so much more to offer. Last thing I would mention is the many evens and seminars that Oracle offers for free to educate users about this wonderful product. Everyone should take advantage of this!",There is nothing at the moment I dislike about NetSuite. I have been a user now for one year and still get to learn new things that are very useful for my role as an accounting manager.,,Data integration accross multiple platforms.,5.0,,,,,Karla F.,User,mid-market,Accounting,United States,,2025-02-10T20:05:01.595-06:00,,,,,1.0,"{""submitted"": ""2025-02-10T09:30:16.231-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2026-02-10T13:46:22.540-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10817434"", ""title"": ""Wonderful ERP system"", ""primary"": ""Americas""}","{""submitted"": ""2025-02-10T09:30:16.231-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2026-02-10T13:46:22.540-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10817434"", ""title"": ""Wonderful ERP system"", ""primary"": ""Americas""}"
10363428,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"We enjoy the ability to create our saved reports, it is a bit complicated so we are investing additional time to learn on a deeper level what to create in specific reports to obtain a deeper understanding of our financials/reconciliations.

In addition, when importing mass data the ease of creating the specifc file using previously updated templates is extremely helpful and saves time when reporting on a monthly basis.","When exporting NS reports, they are not always the easiest to handle when sending to excel. Could potentially have a better understanding of certain or unneeded data when promoting a system export.",,Cost saving is a prime number one issue. Helping our team dissect certain vendors and costs while reporting on prior spends helps us develop reports to see who is timely on billing and payment while tracking usage. NetSuite Betty,4.0,,,,,Verified User in Food & Beverages,User,small-business,Food & Beverages,United States,,2025-02-06T20:45:46.527-06:00,,,,,1.0,"{""submitted"": ""2024-10-11T15:20:45.343-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-02-06T08:04:50.077-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10363428"", ""title"": ""Buzz Review"", ""primary"": ""Americas""}","{""submitted"": ""2024-10-11T15:20:45.343-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-02-06T08:04:50.077-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10363428"", ""title"": ""Buzz Review"", ""primary"": ""Americas""}"
11594916,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"Cloud Based
Customization Friendly
UI is clear and easy use
Great for distribution business","Manufacturing support is not perfect
Native WMS is not powerful enough
Advanced Customer Support is too expensive",,"Inventory Tracking, including physical statuses and accounting costs Customization Friendly and",4.0,,,,,Verified User in Manufacturing,Administrator,mid-market,,United States,,2025-08-25T23:05:00.470-05:00,,,,,1.0,"{""submitted"": ""2025-08-25T20:06:40.274-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-08-25T20:06:40.963-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11594916"", ""title"": ""Easy to Use"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}], ""reason"": ""QB is limited""}}","{""submitted"": ""2025-08-25T20:06:40.274-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-08-25T20:06:40.963-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11594916"", ""title"": ""Easy to Use"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}], ""reason"": ""QB is limited""}}"
11782974,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,I like being able to search for keywords easily to find data I need. Being able to drill down in reports to base data is extremely helpful.,Amortizations and allocations can be quite picky and if not done exactly right they won't work and can be difficult to fix,,"Accurate financial reporting, budgeting, and forecasting.",4.0,,,,,Verified User in Non-Profit Organization Management,User,mid-market,Non-Profit Organization Management,United States,,2025-10-08T14:58:50.730-05:00,,,,,1.0,"{""submitted"": ""2025-10-08T10:46:39.369-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-08T10:46:39.388-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11782974"", ""title"": ""NetSuite 2025"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-08T10:46:39.369-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-08T10:46:39.388-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11782974"", ""title"": ""NetSuite 2025"", ""primary"": ""Americas""}"
11779519,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,High level of functunality; NetSuite can be used in a lot of areas for our complex organization to be the single source of truth.,It's a complex system that takes a lot to learn.,,Creating data flow between different departments tells a better story of where or business is and what we need to do.,3.5,,,,,Verified User in Manufacturing,User,mid-market,,United States,,2025-10-07T21:05:01.332-05:00,,,,,1.0,"{""submitted"": ""2025-10-07T18:17:28.035-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-07T18:17:28.047-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11779519"", ""title"": ""Broad capabilities"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-07T18:17:28.035-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-07T18:17:28.047-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11779519"", ""title"": ""Broad capabilities"", ""primary"": ""Americas""}"
11633580,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"Flexibility & Continous Growth, East of Ease, Ease of Implementation, Ease of Integation","Still not flexible enough sometimes and long way to go, poor customer support",,"Diverse problems, lots of work created for consultants",5.0,,,,,Kristina G.,Consultant,enterprise,Restaurants,United States,,2025-09-03T17:05:03.980-05:00,,,,,1.0,"{""submitted"": ""2025-09-03T12:26:46.933-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-09-03T12:26:47.893-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11633580"", ""title"": ""Amazing Experience"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""284"", ""name"": ""Oracle CPQ"", ""slug"": ""oracle-cpq""}]}}","{""submitted"": ""2025-09-03T12:26:46.933-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-09-03T12:26:47.893-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11633580"", ""title"": ""Amazing Experience"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""284"", ""name"": ""Oracle CPQ"", ""slug"": ""oracle-cpq""}]}}"
11784938,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,The platform is quite user-friendly in most situations and serves as a central hub for all our data.,"The larger the business gets, the more expensive and complex NetSuite becomes",,It is our central for all things data and provides a platform for the accouting team to complete any function that they find necessary,3.0,,,,,"Verified User in Health, Wellness and Fitness",Administrator,mid-market,"Health, Wellness and Fitness",United States,,2025-10-08T20:48:56.469-05:00,,,,,1.0,"{""submitted"": ""2025-10-08T17:38:44.204-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-08T17:38:44.220-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11784938"", ""title"": ""NetSuite is an extremely powerful tool but comes with a lot of problem"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-08T17:38:44.204-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-08T17:38:44.220-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11784938"", ""title"": ""NetSuite is an extremely powerful tool but comes with a lot of problem"", ""primary"": ""Americas""}"
11789418,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Planning and budgeting module with smartview,CSV import setup is little hard to understand,,Accounting related,5.0,,,,,Dipak v.,User,small-business,Non-Profit Organization Management,United States,,2025-10-09T15:31:10.334-05:00,,,,,1.0,"{""submitted"": ""2025-10-09T13:56:40.046-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-09T13:56:40.057-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11789418"", ""title"": ""I love to work in NetSuite"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-09T13:56:40.046-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-09T13:56:40.057-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11789418"", ""title"": ""I love to work in NetSuite"", ""primary"": ""Americas""}"
11604961,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Very flexible with an array of aps and modules to compliment the core product.,Often more than what needed initially leading to higher start up costs.,,We are a solutions provider and utilize NetSuite for Dev services My,4.0,,,,,Matthew B.,Consultant,enterprise,Program Development,United States,,2025-08-27T17:05:01.801-05:00,,,,,1.0,"{""submitted"": ""2025-08-27T15:32:00.524-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-08-27T15:32:00.774-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11604961"", ""title"": ""NetSuite review"", ""primary"": ""Americas""}","{""submitted"": ""2025-08-27T15:32:00.524-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-08-27T15:32:00.774-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11604961"", ""title"": ""NetSuite review"", ""primary"": ""Americas""}"
10359886,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,The best part about NetSuite is the ease of use for new users across our organization. Being able to add new users and have them up and running within a few days is a huge time save for our business. The fact that there are constantly new updates and features to the software always make me feel like we are on the cutting edge of each new type of technology.,"Our biggest challenge so far has been the pace of implementation. This is a lengthy process to find out exactly how to make NetSuite fit with our business, but putting in the effort up front will certainly go a long way down the road.",,NetSuite is helping us solve a terribly slow period close process. We were taking anywhere from 25-35 days to close a single month in our old system. We hope that with NetSuite we will be closed within 15 days after month end.,4.0,,,,,Joe W.,Administrator,mid-market,"Glass, Ceramics & Concrete",United States,,2024-10-10T22:05:06.667-05:00,,,,,1.0,"{""submitted"": ""2024-10-10T14:59:53.902-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-10-10T14:59:53.935-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10359886"", ""title"": ""Netsuite will help bring our company to the cutting edge"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""23445"", ""name"": ""Maestro"", ""slug"": ""imatrix-software-maestro""}]}}","{""submitted"": ""2024-10-10T14:59:53.902-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-10-10T14:59:53.935-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10359886"", ""title"": ""Netsuite will help bring our company to the cutting edge"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""23445"", ""name"": ""Maestro"", ""slug"": ""imatrix-software-maestro""}]}}"
11332631,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,user interface and ease of use,,,,3.5,,,,,Adrian A.,Administrator,mid-market,Food & Beverages,Canada,,2025-09-09T02:05:07.472-05:00,,,,,0.8,"{""submitted"": ""2025-06-25T18:39:59.915-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-09-03T16:32:43.987-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11332631"", ""title"": ""we are used to a legacy system\nModern day feel, a lot of capabilities that seem to be a good fit\nvisibility, reporting and access to information netsuite starting up"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""14167"", ""name"": ""Latitude WMS"", ""slug"": ""latitude-wms""}], ""reason"": ""More modern ERP""}}","{""submitted"": ""2025-06-25T18:39:59.915-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-09-03T16:32:43.987-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11332631"", ""title"": ""we are used to a legacy system\nModern day feel, a lot of capabilities that seem to be a good fit\nvisibility, reporting and access to information netsuite starting up"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""14167"", ""name"": ""Latitude WMS"", ""slug"": ""latitude-wms""}], ""reason"": ""More modern ERP""}}"
10710528,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"One can boost warehouse efficiency: enables businesses to stremline order processing, from order entry to fullfilment -management of customer orders, sales orders, purchase orders, and returns - all at one place. One can automate financial processes which includes accounts payble,accounts receivable, general ledger and fixed assets. One can gain accurate inventory reports that allow making informed decisions about purchasing, order fullfilment and managment of inventory. One can optimize supply chain - the suite can manage vendors, monitor inventory levels, purchase orders, shipping && receiving.","Complex issues are not presented in a simple manner when using the help system, and finding the specific information quickly may be a frustrating process sometimes. Some advantages such as a broad and complex feature set of the suite, may turn into one disadvantage when trying to carry on some biz use case without a training. Also, this complex software system is with the complex configuration settings.",,"Allow us to streamline business operations, and to improve the bottom line of our business. Benefits include: comprehensive functionality at one place in one platform, ability to customize it for different busieness needs. It is a single pane of glass for finacial banking, and CRM data. It can be integrated with other products and services. Probalby the most important is improved visability into project profitability and how oprations and overall business is performing. Overall",4.5,,,,,Verified User in Consulting,Consultant,mid-market,,Canada,,2025-01-06T21:05:00.690-06:00,,,,,1.0,"{""submitted"": ""2025-01-06T15:09:36.754-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-01-06T15:09:36.788-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10710528"", ""title"": ""Pleasure to Use"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""39536"", ""name"": ""HashMicro ERP"", ""slug"": ""hashmicro-erp""}], ""reason"": ""I did not make the decision, I do not know. More solid, all included in a single place.""}}","{""submitted"": ""2025-01-06T15:09:36.754-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-01-06T15:09:36.788-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10710528"", ""title"": ""Pleasure to Use"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""39536"", ""name"": ""HashMicro ERP"", ""slug"": ""hashmicro-erp""}], ""reason"": ""I did not make the decision, I do not know. More solid, all included in a single place.""}}"
12030591,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,The flexibility to customize to suit our needs,The cost and how expensive it is for a small company to have key features,,GL activity Unmatched Flexibility and,4.5,,,,,Verified User in Hospitality,Administrator,small-business,Hospitality,United States,,2025-12-10T23:38:40.821-06:00,,,,,1.0,"{""submitted"": ""2025-12-01T11:32:53.388-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-12-01T11:32:53.606-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/12030591"", ""title"": ""Customization Options"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}]}}","{""submitted"": ""2025-12-01T11:32:53.388-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-12-01T11:32:53.606-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/12030591"", ""title"": ""Customization Options"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}]}}"
10889774,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"We use Netsuite to manage inventory and shipping and streamline our business. The users have said the integrations are vast and the software is easy to use. They can get orders, pick them, and ship all with just a couple of clicks. As an administrator it is very easy to find users, reset them, and perform other admin tasks.",The only downside of netsuite is the amount of databases required to operate and update.,,"Order, inventory, and shipping are all easily accessible with just a few clicks. Using NetSuite to",5.0,,,,,Jerry G.,Administrator,mid-market,Transportation/Trucking/Railroad,United States,,2025-02-26T20:05:10.659-06:00,,,,,1.0,"{""submitted"": ""2025-02-26T10:25:53.982-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-02-26T10:25:54.364-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10889774"", ""title"": ""Streamline Business"", ""primary"": ""Americas""}","{""submitted"": ""2025-02-26T10:25:53.982-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-02-26T10:25:54.364-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10889774"", ""title"": ""Streamline Business"", ""primary"": ""Americas""}"
11714457,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,NetSuite has a real time dashboard and reporting and has global business management and strong integration capabilities.,"the upgrade can break sometimes, sometimes the NS support got slow.",,"It is helping with centralizing all financial data in one system and automates journal entry, so it makes the closing way easier for me. It automates revenue recognition and expense reporting.",5.0,,,,,Verified User in Accounting,Administrator,small-business,Accounting,United States,,2025-09-22T13:05:01.767-05:00,,,,,1.0,"{""submitted"": ""2025-09-22T11:16:59.398-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-09-22T11:16:59.465-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11714457"", ""title"": ""Senior accountant"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""395"", ""name"": ""QuickBooks Desktop Pro"", ""slug"": ""quickbooks-desktop-pro""}]}}","{""submitted"": ""2025-09-22T11:16:59.398-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-09-22T11:16:59.465-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11714457"", ""title"": ""Senior accountant"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""395"", ""name"": ""QuickBooks Desktop Pro"", ""slug"": ""quickbooks-desktop-pro""}]}}"
11280198,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,The application of payment and invoicing is user friendly.,Creating reports to my needs is complicated.,,Billing and payment application is so much easier in NS than in the system currently being used at LCPtracker. Training,5.0,,,,,Maria G.,Administrator,mid-market,Accounting,United States,,2025-06-11T00:02:35.174-05:00,,,,,1.0,"{""submitted"": ""2025-06-10T12:39:56.731-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-10T12:39:56.817-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11280198"", ""title"": ""Materials - Webinars"", ""primary"": ""Americas""}","{""submitted"": ""2025-06-10T12:39:56.731-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-10T12:39:56.817-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11280198"", ""title"": ""Materials - Webinars"", ""primary"": ""Americas""}"
10794418,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"Netsuite is highly customizable, which makes it theoretically able to work for everything. There are a lot of features that we utilize that are part of native netsuite or a bundle add on.","It seems like Manufacturing doesn't have a ton of documentation on it on SuiteAnswers, and it requires a great deal of investigation to figure out how all of the pieces are moving together. The Shipping integration is also something that, theoretically, woudl be great to have.However, it still doesn't support LTL shipments, which is the bulk of many consumers.",,The ability to have all of our subsidiairies in Netsuite fills in a big gap that would otherwise be impossible to track. I also like the number of partner add-on's available to us becuase it fills in the gaps of native netsuite functionality.,4.0,,,,,Verified User in Plastics,Administrator,mid-market,Plastics,United States,,2025-02-03T20:05:00.802-06:00,,,,,1.0,"{""submitted"": ""2025-02-03T14:41:23.468-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-02-03T14:41:23.823-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10794418"", ""title"": ""Netsuite has lots of capabilities, but could expand native functionality"", ""primary"": ""Americas""}","{""submitted"": ""2025-02-03T14:41:23.468-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-02-03T14:41:23.823-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/10794418"", ""title"": ""Netsuite has lots of capabilities, but could expand native functionality"", ""primary"": ""Americas""}"
11789149,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Ability to import data through CSV imports,"UI problems
Not a good solution for standard costing
Month end process takes days longer than before NetSuite
No visibility into PPV
No LPN functionality",,LPN functionality is on the roadmap. This could benefit me if it's a better solution than RF Smart.,,,,,,Verified User in Manufacturing,User,mid-market,,United States,,2025-10-09T15:03:33.196-05:00,,,,,0.8,"{""submitted"": ""2025-10-09T12:55:53.395-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-09T12:55:53.496-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11789149"", ""title"": ""NetSuite review SW25"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-09T12:55:53.395-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-09T12:55:53.496-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11789149"", ""title"": ""NetSuite review SW25"", ""primary"": ""Americas""}"
11632929,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Not sure i am still trying to figure it out,The instructions online are not helpful. they seem to be missing steps maybe,,None,3.5,,,,,Vanessa M.,Administrator,small-business,Warehousing,United States,,2025-09-03T13:05:01.792-05:00,,,,,1.0,"{""submitted"": ""2025-09-03T10:51:22.180-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-09-03T10:51:22.657-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11632929"", ""title"": ""i am still figuring it out Xcel"", ""primary"": ""Americas""}","{""submitted"": ""2025-09-03T10:51:22.180-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-09-03T10:51:22.657-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11632929"", ""title"": ""i am still figuring it out Xcel"", ""primary"": ""Americas""}"
8524380,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"There are many searches that can be created for better information review across all channels ( inventory, sales, order processing.",Some of the transactions can only be done by entering each item one at a time instead of importing a file to do the trancation by file import,,"Inventory control, order processing and managing.",4.0,,,,,Lizbeth S.,User,small-business,"Health, Wellness and Fitness",United States,,2025-05-02T05:07:19.442-05:00,,,,,1.0,"{""submitted"": ""2023-08-24T14:54:42.258-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-04-30T14:04:57.302-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8524380"", ""title"": ""I love the way you are able to track the flow of an item from creation to the point of sale"", ""primary"": ""Americas""}","{""submitted"": ""2023-08-24T14:54:42.258-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-04-30T14:04:57.302-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8524380"", ""title"": ""I love the way you are able to track the flow of an item from creation to the point of sale"", ""primary"": ""Americas""}"
