product_name,topic_id,doc_count,top_keywords
Oracle NetSuite,29,3,"upgrade, upgrades, upgrade years, yearly, twice year, cycles, version year, having upgrade, upgrade process, cycle"
Oracle NetSuite,30,3,"backups, save, backup, saving, restore, drive, save work, does save, time save, backing"
Oracle NetSuite,41,3,"journal, journal entries, entries, journal entry, journals, general journal, postings, entry, posted, data extraction"
Oracle NetSuite,46,3,"subscription, monthly subscription, use personal, pricey compared, plan, ads, subscriptions, expensive plan, use company, subscription based"
Oracle NetSuite,51,3,"fixed asset, asset module, asset, fixed, prepaid, fixed assets, module, assets, asset management, assets module"
Oracle NetSuite,55,3,"ledger, general ledger, general, create account, ledger entries, ledger report, ledgers, split, consolidating, account type"
Oracle NetSuite,57,3,"european, localization, uk, english, spanish, languages, country, terminology, countries, rich features"
Oracle NetSuite,65,3,"think think, head, think point, think right, moment, comes mind, think, think really, better think, think time"
Oracle NetSuite,70,3,"wms, robust, alternate, bare bones, decrease, implemention, child, bones, packing slips, powerful advanced"
Oracle NetSuite,90,3,"forms, form, custom field, drafts, comes creating, company prefer, looks dated, huge benefit, maybe make, nice features"
Oracle NetSuite,4,2,"businesses, small businesses, advanced features, claims, issue bank, feeds, bank feeds, expense claims, advanced, api"
Oracle NetSuite,37,2,"bank feeds, feeds, bank feed, feed, bank, subaccounts, bookkeeper, issues bank, bank statement, happening"
Oracle NetSuite,48,2,"mobile, wish mobile, mobile apps, cell, phones, version does, device, lacks features, web, apps"
Oracle NetSuite,49,2,"timesheets, timesheet, time tracking, time entry, timecards, capturing, cells, 25, hours, history"
Oracle NetSuite,54,2,"delete, deleted, easy delete, delete transactions, delete transaction, deletion, delete entries, permanently, able delete, trail"
Oracle NetSuite,59,2,"reconciling, sorting, end close, close, databases, description, month, bins, able process, defaults"
Oracle NetSuite,61,2,"syncing, sync, platforms, mess things, campaign, reasonable time, size company, things used, problem takes, update released"
Oracle NetSuite,63,2,"project management, project, projects, complete task, needs improvements, cost think, able filter, requisition, features tracking, want example"
Oracle NetSuite,66,2,"budget, budgets, budgeting, planning budgeting, compare, manager, arounds, work arounds, percentage, does support"
Oracle NetSuite,69,2,"consolidation, entities, entity, working multiple, multiple entities, volumes data, large volumes, multi entity, structures, volumes"
Oracle NetSuite,99,2,"tables, access database, different module, data tables, users better, thing able, developments, isn available, table, different screens"
Oracle NetSuite,103,2,"migration, migration process, migrating, migrations, fix problems, lot improvements, difficult think, easy process, process complex, com"
Oracle NetSuite,5,1,"intaact, university, interface feel, unintuitive, feel bit, cheque, new users, entity, certain customizations, success"
Oracle NetSuite,47,1,"financial management, certain processes, isp, guy, guidelines, simplifying, aid, financial, returned, processes feel"
Oracle NetSuite,72,1,"skills, change thing, accomplish task, make expensive, unpleasant, faq, come accross, important information, agreement, really issues"
Oracle NetSuite,79,1,"1099, 1099 reporting, year end, inactive accounts, paycheck, irs, inactive, close open, contacted support, inability generate"
Oracle NetSuite,81,1,"vendor, vendor customer, vendors, words, spelled, vice versa, vice, sales customer, invoice instead, getting use"
Oracle NetSuite,83,1,"glitches, gets annoying, groupings, doesn happen, ordinary, glitchy, feature little, glitchy times, time especially, deletes"
Oracle NetSuite,87,1,"good far, good work, learning time, far going, process learning, work easily, good good, pretty great, works perfectly, getting started"
Oracle NetSuite,88,1,"procurement, small things, specific business, customization specific, achieve goals, better business, business business, industries, needs little, just work"
Oracle NetSuite,96,1,"api, api calls, calls, apis, add options, hoops, expensive complicated, say add, nested, new difficult"
Oracle NetSuite,97,1,"construction, construction module, construction companies, module functionality, needs attention, work really, based company, firm, tools need, adjusted"
Oracle NetSuite,98,1,"negatives, negative, negative say, negative comment, don thing, really negative, negative report, stands, negatively, honestly say"
Oracle NetSuite,100,1,"ad, clicks, bit harder, clicks needed, frustrating ui, small price, visualizations, interface clunky, different platforms, need need"
QuickBooks Desktop Pro,1,323,"online, pro, quickbook, desktop, books, desktop enterprise, enterprise, desktop pro, quick books, book"
QuickBooks Desktop Pro,0,133,"reporting, report, reports, excel, accounting, report writer, reports difficult, writer, custom reports, building"
QuickBooks Desktop Pro,2,110,"price, pricing, medium, expensive, worth, small, higher, expensive small, high, curve"
QuickBooks Desktop Pro,11,76,"desktop, accountant, class, online doesn, casual, casual users, desktop version, clients, 10 years, years"
QuickBooks Desktop Pro,9,59,"slow, loading, load, lag, crashes, bit slow, freezes, lags, slowness, lag time"
QuickBooks Desktop Pro,10,47,"invoice, invoices, invoicing, send, invoice date, send invoices, paid, recurring, attached, ar"
QuickBooks Desktop Pro,15,46,"cloud, cloud based, desktop version, desktop, online version, based, version, remotely, offline, public cloud"
QuickBooks Desktop Pro,13,38,"payroll, payroll module, hr, payroll feature, payroll features, job costing, taxes, payroll taxes, gusto, payroll program"
QuickBooks Desktop Pro,16,35,"user mode, multi user, mode, roles, single user, permission, security, multi, multiple users, rights"
QuickBooks Desktop Pro,12,33,"customer service, customer support, service, customer, poor customer, chat, phone, hour, phone customer, reach"
QuickBooks Desktop Pro,29,28,"upgrade, upgrades, upgrade years, yearly, twice year, cycles, version year, having upgrade, upgrade process, cycle"
QuickBooks Desktop Pro,20,24,"updates, update, new updates, updates time, bugs, updates need, frequent updates, frequent, updates change, reverted"
QuickBooks Desktop Pro,7,22,"ui, interface, customization, interface user, looks, customize, user interface, customizations, user friendly, friendly"
QuickBooks Desktop Pro,14,17,"reconciliation, bank reconciliation, reconciled, bank, payment, reconcile, ach, payments, bank account, match"
QuickBooks Desktop Pro,52,17,"mac, annual payroll, 15 years, taken away, enterprise, standalone, 15, upgrading, subscription model, owners"
QuickBooks Desktop Pro,30,16,"backups, save, backup, saving, restore, drive, save work, does save, time save, backing"
QuickBooks Desktop Pro,17,15,"search, searches, saved searches, saved, saved search, search bar, word, bar, fields, searching"
QuickBooks Desktop Pro,18,13,"inventory, inventory management, inventory module, boms, serial, shipping, stock, inventory control, management, quantity"
QuickBooks Desktop Pro,25,11,"password, log, login, authentication, logs, passwords, logout, factor authentication, logged, logging"
QuickBooks Desktop Pro,31,11,"error, errors, error messages, messages, error message, message, need fix, work occasionally, mistakes, errors occur"
QuickBooks Desktop Pro,21,9,"integrations, integration, party applications, edi, party, lack integration, integrating, applications, integration party, integration external"
QuickBooks Desktop Pro,50,9,"tax, vat, sales tax, tax forms, taxes, local, dimension, return, mileage, international"
QuickBooks Desktop Pro,68,8,"printing, print, printer, printed, checks, screenshot, printing reports, print checks, printing checks, checks printed"
QuickBooks Desktop Pro,39,7,"really good, works, enjoy, really pretty, change thing, just works, great maybe, cost just, easy handle, working good"
QuickBooks Desktop Pro,41,7,"journal, journal entries, entries, journal entry, journals, general journal, postings, entry, posted, data extraction"
QuickBooks Desktop Pro,74,7,"shortcuts, keyboard, shortcut, keys, keyboard shortcuts, mouse, irritates, cuts, short, cut"
QuickBooks Desktop Pro,26,6,"training, training videos, videos, better training, trainings, training courses, attend, videos help, virtual, greatest"
QuickBooks Desktop Pro,27,6,"help section, help, section, articles, questions, help desk, information looking, answers, help center, help articles"
QuickBooks Desktop Pro,54,6,"delete, deleted, easy delete, delete transactions, delete transaction, deletion, delete entries, permanently, able delete, trail"
QuickBooks Desktop Pro,76,6,"mac, windows, pc, remote desktop, apple, os, devices, style, outlook, bother"
QuickBooks Desktop Pro,23,5,"downsides, downside, think downsides, don downsides, disadvantages, think downside, temporary, really downside, human, really downsides"
QuickBooks Desktop Pro,24,5,"complaints, problems using, don issues, really complaints, issues issues, far, faced issue, works perfectly, complain, issues far"
QuickBooks Desktop Pro,49,5,"timesheets, timesheet, time tracking, time entry, timecards, capturing, cells, 25, hours, history"
QuickBooks Desktop Pro,81,5,"vendor, vendor customer, vendors, words, spelled, vice versa, vice, sales customer, invoice instead, getting use"
QuickBooks Desktop Pro,28,4,"currency, currencies, multi currency, foreign, fx, multiple currencies, multi, multicurrency, usd, rates"
QuickBooks Desktop Pro,32,4,"set time, difficult set, set, complex setup, set just, setup process, smooth sailing, setup, sailing, setup time"
QuickBooks Desktop Pro,43,4,"honestly isn, enjoyed, deserves, really enjoyed, relevant information, use dont, business easier, far experience, function need, knowledge don"
QuickBooks Desktop Pro,46,4,"subscription, monthly subscription, use personal, pricey compared, plan, ads, subscriptions, expensive plan, use company, subscription based"
QuickBooks Desktop Pro,48,4,"mobile, wish mobile, mobile apps, cell, phones, version does, device, lacks features, web, apps"
QuickBooks Desktop Pro,62,4,"chart, chart accounts, sub accounts, accounts, inactive accounts, subaccounts, charts, define, hierarchy, inactive"
QuickBooks Desktop Pro,90,4,"forms, form, custom field, drafts, comes creating, company prefer, looks dated, huge benefit, maybe make, nice features"
QuickBooks Desktop Pro,34,3,"simplified, understand features, tweak, features little, features difficult, features add, complexity, division, complex feel, things easier"
QuickBooks Desktop Pro,37,3,"bank feeds, feeds, bank feed, feed, bank, subaccounts, bookkeeper, issues bank, bank statement, happening"
QuickBooks Desktop Pro,60,3,"audit, trail, audit trail, lack audit, editable, audit trails, ap automation, audit history, fields need, email notification"
QuickBooks Desktop Pro,66,3,"budget, budgets, budgeting, planning budgeting, compare, manager, arounds, work arounds, percentage, does support"
QuickBooks Desktop Pro,67,3,"hard make, certain transactions, memorized, make mistake, transactions, edit, mistake, editing, unforgiving, create mess"
QuickBooks Desktop Pro,78,3,"multiple windows, windows open, windows, window, open, new tab, open multiple, intaact, open time, tabs"
QuickBooks Desktop Pro,79,3,"1099, 1099 reporting, year end, inactive accounts, paycheck, irs, inactive, close open, contacted support, inability generate"
QuickBooks Desktop Pro,3,2,"saved searches, searches, saved, powerful, fields, implementation, consultant, challenging, particularly, additionally"
QuickBooks Desktop Pro,4,2,"businesses, small businesses, advanced features, claims, issue bank, feeds, bank feeds, expense claims, advanced, api"
QuickBooks Desktop Pro,44,2,"license, licenses, licensing, user licenses, version new, licensing model, model, party tools, premise, model complex"
QuickBooks Desktop Pro,58,2,"purchase order, purchase, orders, purchase orders, sales order, order, loop, need manually, difficult adapt, sales orders"
QuickBooks Desktop Pro,59,2,"reconciling, sorting, end close, close, databases, description, month, bins, able process, defaults"
QuickBooks Desktop Pro,61,2,"syncing, sync, platforms, mess things, campaign, reasonable time, size company, things used, problem takes, update released"
QuickBooks Desktop Pro,83,2,"glitches, gets annoying, groupings, doesn happen, ordinary, glitchy, feature little, glitchy times, time especially, deletes"
QuickBooks Desktop Pro,6,1,"cloud, ecc, erps, systems, premise, costly, compared premise, migration, complexity, hardware"
QuickBooks Desktop Pro,35,1,"dashboard, dashboards, dashboarding, wish options, homepage, data make, users challenging, tables data, really enjoy, statistics"
QuickBooks Desktop Pro,38,1,"crm, marketing, integration crm, crms, bolt, hubspot, leads, cost optimization, process crm, bummer"
QuickBooks Desktop Pro,42,1,"modules, certain modules, modules work, additional modules, process flow, additional fees, cost additional, incomplete, module, process isn"
QuickBooks Desktop Pro,55,1,"ledger, general ledger, general, create account, ledger entries, ledger report, ledgers, split, consolidating, account type"
QuickBooks Desktop Pro,56,1,"csv, import, csv import, imports, able import, csv imports, import feature, importing, customer lists, systematic"
QuickBooks Desktop Pro,57,1,"european, localization, uk, english, spanish, languages, country, terminology, countries, rich features"
QuickBooks Desktop Pro,64,1,"reclassify, reclass, payee, card transactions, credit card, credit, bulk, card, feature add, paid"
QuickBooks Desktop Pro,65,1,"think think, head, think point, think right, moment, comes mind, think, think really, better think, think time"
QuickBooks Desktop Pro,72,1,"skills, change thing, accomplish task, make expensive, unpleasant, faq, come accross, important information, agreement, really issues"
QuickBooks Desktop Pro,75,1,"steps, lot steps, accomplished, complained, granular, know specific, complete process, process simple, step, multi step"
QuickBooks Desktop Pro,88,1,"procurement, small things, specific business, customization specific, achieve goals, better business, business business, industries, needs little, just work"
QuickBooks Desktop Pro,89,1,"search transaction, search function, search, driving, entry posted, fields want, defaults, search transactions, ability drill, certain parts"
QuickBooks Desktop Pro,95,1,"ap, bills paid, customer refund, billable, ap module, bills, 000, split, use modify, checks printed"
QuickBooks Desktop Pro,96,1,"api, api calls, calls, apis, add options, hoops, expensive complicated, say add, nested, new difficult"
QuickBooks Desktop Pro,98,1,"negatives, negative, negative say, negative comment, don thing, really negative, negative report, stands, negatively, honestly say"
QuickBooks Desktop Pro,102,1,"categories, category, automatically add, example company, great maybe, right time, penalties, problem don, produced, multiple things"
QuickBooks Enterprise,1,208,"online, pro, quickbook, desktop, books, desktop enterprise, enterprise, desktop pro, quick books, book"
QuickBooks Enterprise,0,61,"reporting, report, reports, excel, accounting, report writer, reports difficult, writer, custom reports, building"
QuickBooks Enterprise,2,60,"price, pricing, medium, expensive, worth, small, higher, expensive small, high, curve"
QuickBooks Enterprise,11,54,"desktop, accountant, class, online doesn, casual, casual users, desktop version, clients, 10 years, years"
QuickBooks Enterprise,9,34,"slow, loading, load, lag, crashes, bit slow, freezes, lags, slowness, lag time"
QuickBooks Enterprise,15,29,"cloud, cloud based, desktop version, desktop, online version, based, version, remotely, offline, public cloud"
QuickBooks Enterprise,18,20,"inventory, inventory management, inventory module, boms, serial, shipping, stock, inventory control, management, quantity"
QuickBooks Enterprise,16,19,"user mode, multi user, mode, roles, single user, permission, security, multi, multiple users, rights"
QuickBooks Enterprise,12,18,"customer service, customer support, service, customer, poor customer, chat, phone, hour, phone customer, reach"
QuickBooks Enterprise,10,17,"invoice, invoices, invoicing, send, invoice date, send invoices, paid, recurring, attached, ar"
QuickBooks Enterprise,7,16,"ui, interface, customization, interface user, looks, customize, user interface, customizations, user friendly, friendly"
QuickBooks Enterprise,20,16,"updates, update, new updates, updates time, bugs, updates need, frequent updates, frequent, updates change, reverted"
QuickBooks Enterprise,13,12,"payroll, payroll module, hr, payroll feature, payroll features, job costing, taxes, payroll taxes, gusto, payroll program"
QuickBooks Enterprise,30,12,"backups, save, backup, saving, restore, drive, save work, does save, time save, backing"
QuickBooks Enterprise,14,7,"reconciliation, bank reconciliation, reconciled, bank, payment, reconcile, ach, payments, bank account, match"
QuickBooks Enterprise,21,7,"integrations, integration, party applications, edi, party, lack integration, integrating, applications, integration party, integration external"
QuickBooks Enterprise,25,7,"password, log, login, authentication, logs, passwords, logout, factor authentication, logged, logging"
QuickBooks Enterprise,46,6,"subscription, monthly subscription, use personal, pricey compared, plan, ads, subscriptions, expensive plan, use company, subscription based"
QuickBooks Enterprise,54,6,"delete, deleted, easy delete, delete transactions, delete transaction, deletion, delete entries, permanently, able delete, trail"
QuickBooks Enterprise,74,6,"shortcuts, keyboard, shortcut, keys, keyboard shortcuts, mouse, irritates, cuts, short, cut"
QuickBooks Enterprise,76,6,"mac, windows, pc, remote desktop, apple, os, devices, style, outlook, bother"
QuickBooks Enterprise,28,5,"currency, currencies, multi currency, foreign, fx, multiple currencies, multi, multicurrency, usd, rates"
QuickBooks Enterprise,29,5,"upgrade, upgrades, upgrade years, yearly, twice year, cycles, version year, having upgrade, upgrade process, cycle"
QuickBooks Enterprise,39,5,"really good, works, enjoy, really pretty, change thing, just works, great maybe, cost just, easy handle, working good"
QuickBooks Enterprise,55,5,"ledger, general ledger, general, create account, ledger entries, ledger report, ledgers, split, consolidating, account type"
QuickBooks Enterprise,60,5,"audit, trail, audit trail, lack audit, editable, audit trails, ap automation, audit history, fields need, email notification"
QuickBooks Enterprise,17,4,"search, searches, saved searches, saved, saved search, search bar, word, bar, fields, searching"
QuickBooks Enterprise,23,4,"downsides, downside, think downsides, don downsides, disadvantages, think downside, temporary, really downside, human, really downsides"
QuickBooks Enterprise,34,4,"simplified, understand features, tweak, features little, features difficult, features add, complexity, division, complex feel, things easier"
QuickBooks Enterprise,41,4,"journal, journal entries, entries, journal entry, journals, general journal, postings, entry, posted, data extraction"
QuickBooks Enterprise,52,4,"mac, annual payroll, 15 years, taken away, enterprise, standalone, 15, upgrading, subscription model, owners"
QuickBooks Enterprise,67,4,"hard make, certain transactions, memorized, make mistake, transactions, edit, mistake, editing, unforgiving, create mess"
QuickBooks Enterprise,31,3,"error, errors, error messages, messages, error message, message, need fix, work occasionally, mistakes, errors occur"
QuickBooks Enterprise,44,3,"license, licenses, licensing, user licenses, version new, licensing model, model, party tools, premise, model complex"
QuickBooks Enterprise,58,3,"purchase order, purchase, orders, purchase orders, sales order, order, loop, need manually, difficult adapt, sales orders"
QuickBooks Enterprise,59,3,"reconciling, sorting, end close, close, databases, description, month, bins, able process, defaults"
QuickBooks Enterprise,61,3,"syncing, sync, platforms, mess things, campaign, reasonable time, size company, things used, problem takes, update released"
QuickBooks Enterprise,4,2,"businesses, small businesses, advanced features, claims, issue bank, feeds, bank feeds, expense claims, advanced, api"
QuickBooks Enterprise,5,2,"intaact, university, interface feel, unintuitive, feel bit, cheque, new users, entity, certain customizations, success"
QuickBooks Enterprise,6,2,"cloud, ecc, erps, systems, premise, costly, compared premise, migration, complexity, hardware"
QuickBooks Enterprise,24,2,"complaints, problems using, don issues, really complaints, issues issues, far, faced issue, works perfectly, complain, issues far"
QuickBooks Enterprise,27,2,"help section, help, section, articles, questions, help desk, information looking, answers, help center, help articles"
QuickBooks Enterprise,37,2,"bank feeds, feeds, bank feed, feed, bank, subaccounts, bookkeeper, issues bank, bank statement, happening"
QuickBooks Enterprise,43,2,"honestly isn, enjoyed, deserves, really enjoyed, relevant information, use dont, business easier, far experience, function need, knowledge don"
QuickBooks Enterprise,65,2,"think think, head, think point, think right, moment, comes mind, think, think really, better think, think time"
QuickBooks Enterprise,66,2,"budget, budgets, budgeting, planning budgeting, compare, manager, arounds, work arounds, percentage, does support"
QuickBooks Enterprise,68,2,"printing, print, printer, printed, checks, screenshot, printing reports, print checks, printing checks, checks printed"
QuickBooks Enterprise,78,2,"multiple windows, windows open, windows, window, open, new tab, open multiple, intaact, open time, tabs"
QuickBooks Enterprise,79,2,"1099, 1099 reporting, year end, inactive accounts, paycheck, irs, inactive, close open, contacted support, inability generate"
QuickBooks Enterprise,80,2,"ar, ap, ap ar, ar ap, ar don, thing noticed, workflow options, statements excel, team used, improved processes"
QuickBooks Enterprise,86,2,"mail, gmail, outlook, policies, email, templates, exchange, signed, emails, module integration"
QuickBooks Enterprise,88,2,"procurement, small things, specific business, customization specific, achieve goals, better business, business business, industries, needs little, just work"
QuickBooks Enterprise,3,1,"saved searches, searches, saved, powerful, fields, implementation, consultant, challenging, particularly, additionally"
QuickBooks Enterprise,26,1,"training, training videos, videos, better training, trainings, training courses, attend, videos help, virtual, greatest"
QuickBooks Enterprise,32,1,"set time, difficult set, set, complex setup, set just, setup process, smooth sailing, setup, sailing, setup time"
QuickBooks Enterprise,35,1,"dashboard, dashboards, dashboarding, wish options, homepage, data make, users challenging, tables data, really enjoy, statistics"
QuickBooks Enterprise,40,1,"ai, ai features, artificial intelligence, artificial, intelligence, reviews, reconciled, think lot, uploading receipts, currently limited"
QuickBooks Enterprise,48,1,"mobile, wish mobile, mobile apps, cell, phones, version does, device, lacks features, web, apps"
QuickBooks Enterprise,49,1,"timesheets, timesheet, time tracking, time entry, timecards, capturing, cells, 25, hours, history"
QuickBooks Enterprise,56,1,"csv, import, csv import, imports, able import, csv imports, import feature, importing, customer lists, systematic"
QuickBooks Enterprise,57,1,"european, localization, uk, english, spanish, languages, country, terminology, countries, rich features"
QuickBooks Enterprise,62,1,"chart, chart accounts, sub accounts, accounts, inactive accounts, subaccounts, charts, define, hierarchy, inactive"
QuickBooks Enterprise,83,1,"glitches, gets annoying, groupings, doesn happen, ordinary, glitchy, feature little, glitchy times, time especially, deletes"
QuickBooks Enterprise,89,1,"search transaction, search function, search, driving, entry posted, fields want, defaults, search transactions, ability drill, certain parts"
QuickBooks Enterprise,92,1,"internet, internet connectivity, connectivity, unreliable, internet connection, able operate, connection required, based performance, depends internet, vpn"
QuickBooks Enterprise,95,1,"ap, bills paid, customer refund, billable, ap module, bills, 000, split, use modify, checks printed"
QuickBooks Enterprise,97,1,"construction, construction module, construction companies, module functionality, needs attention, work really, based company, firm, tools need, adjusted"
QuickBooks Enterprise,101,1,"color, eyes, dark, color scheme, customisable, items lot, blue, turning, different fields, aesthetic"
QuickBooks Enterprise,103,1,"migration, migration process, migrating, migrations, fix problems, lot improvements, difficult think, easy process, process complex, com"
QuickBooks Online,1,411,"online, pro, quickbook, desktop, books, desktop enterprise, enterprise, desktop pro, quick books, book"
QuickBooks Online,0,145,"reporting, report, reports, excel, accounting, report writer, reports difficult, writer, custom reports, building"
QuickBooks Online,11,140,"desktop, accountant, class, online doesn, casual, casual users, desktop version, clients, 10 years, years"
QuickBooks Online,2,121,"price, pricing, medium, expensive, worth, small, higher, expensive small, high, curve"
QuickBooks Online,12,68,"customer service, customer support, service, customer, poor customer, chat, phone, hour, phone customer, reach"
QuickBooks Online,10,47,"invoice, invoices, invoicing, send, invoice date, send invoices, paid, recurring, attached, ar"
QuickBooks Online,9,41,"slow, loading, load, lag, crashes, bit slow, freezes, lags, slowness, lag time"
QuickBooks Online,14,32,"reconciliation, bank reconciliation, reconciled, bank, payment, reconcile, ach, payments, bank account, match"
QuickBooks Online,15,31,"cloud, cloud based, desktop version, desktop, online version, based, version, remotely, offline, public cloud"
QuickBooks Online,13,28,"payroll, payroll module, hr, payroll feature, payroll features, job costing, taxes, payroll taxes, gusto, payroll program"
QuickBooks Online,20,24,"updates, update, new updates, updates time, bugs, updates need, frequent updates, frequent, updates change, reverted"
QuickBooks Online,18,15,"inventory, inventory management, inventory module, boms, serial, shipping, stock, inventory control, management, quantity"
QuickBooks Online,16,14,"user mode, multi user, mode, roles, single user, permission, security, multi, multiple users, rights"
QuickBooks Online,21,14,"integrations, integration, party applications, edi, party, lack integration, integrating, applications, integration party, integration external"
QuickBooks Online,46,13,"subscription, monthly subscription, use personal, pricey compared, plan, ads, subscriptions, expensive plan, use company, subscription based"
QuickBooks Online,32,12,"set time, difficult set, set, complex setup, set just, setup process, smooth sailing, setup, sailing, setup time"
QuickBooks Online,28,11,"currency, currencies, multi currency, foreign, fx, multiple currencies, multi, multicurrency, usd, rates"
QuickBooks Online,7,10,"ui, interface, customization, interface user, looks, customize, user interface, customizations, user friendly, friendly"
QuickBooks Online,23,10,"downsides, downside, think downsides, don downsides, disadvantages, think downside, temporary, really downside, human, really downsides"
QuickBooks Online,25,9,"password, log, login, authentication, logs, passwords, logout, factor authentication, logged, logging"
QuickBooks Online,17,8,"search, searches, saved searches, saved, saved search, search bar, word, bar, fields, searching"
QuickBooks Online,24,8,"complaints, problems using, don issues, really complaints, issues issues, far, faced issue, works perfectly, complain, issues far"
QuickBooks Online,27,8,"help section, help, section, articles, questions, help desk, information looking, answers, help center, help articles"
QuickBooks Online,40,8,"ai, ai features, artificial intelligence, artificial, intelligence, reviews, reconciled, think lot, uploading receipts, currently limited"
QuickBooks Online,48,8,"mobile, wish mobile, mobile apps, cell, phones, version does, device, lacks features, web, apps"
QuickBooks Online,52,8,"mac, annual payroll, 15 years, taken away, enterprise, standalone, 15, upgrading, subscription model, owners"
QuickBooks Online,102,8,"categories, category, automatically add, example company, great maybe, right time, penalties, problem don, produced, multiple things"
QuickBooks Online,35,7,"dashboard, dashboards, dashboarding, wish options, homepage, data make, users challenging, tables data, really enjoy, statistics"
QuickBooks Online,39,7,"really good, works, enjoy, really pretty, change thing, just works, great maybe, cost just, easy handle, working good"
QuickBooks Online,41,7,"journal, journal entries, entries, journal entry, journals, general journal, postings, entry, posted, data extraction"
QuickBooks Online,64,7,"reclassify, reclass, payee, card transactions, credit card, credit, bulk, card, feature add, paid"
QuickBooks Online,30,6,"backups, save, backup, saving, restore, drive, save work, does save, time save, backing"
QuickBooks Online,62,6,"chart, chart accounts, sub accounts, accounts, inactive accounts, subaccounts, charts, define, hierarchy, inactive"
QuickBooks Online,6,5,"cloud, ecc, erps, systems, premise, costly, compared premise, migration, complexity, hardware"
QuickBooks Online,26,5,"training, training videos, videos, better training, trainings, training courses, attend, videos help, virtual, greatest"
QuickBooks Online,37,5,"bank feeds, feeds, bank feed, feed, bank, subaccounts, bookkeeper, issues bank, bank statement, happening"
QuickBooks Online,57,5,"european, localization, uk, english, spanish, languages, country, terminology, countries, rich features"
QuickBooks Online,92,5,"internet, internet connectivity, connectivity, unreliable, internet connection, able operate, connection required, based performance, depends internet, vpn"
QuickBooks Online,29,4,"upgrade, upgrades, upgrade years, yearly, twice year, cycles, version year, having upgrade, upgrade process, cycle"
QuickBooks Online,34,4,"simplified, understand features, tweak, features little, features difficult, features add, complexity, division, complex feel, things easier"
QuickBooks Online,43,4,"honestly isn, enjoyed, deserves, really enjoyed, relevant information, use dont, business easier, far experience, function need, knowledge don"
QuickBooks Online,50,4,"tax, vat, sales tax, tax forms, taxes, local, dimension, return, mileage, international"
QuickBooks Online,54,4,"delete, deleted, easy delete, delete transactions, delete transaction, deletion, delete entries, permanently, able delete, trail"
QuickBooks Online,55,4,"ledger, general ledger, general, create account, ledger entries, ledger report, ledgers, split, consolidating, account type"
QuickBooks Online,72,4,"skills, change thing, accomplish task, make expensive, unpleasant, faq, come accross, important information, agreement, really issues"
QuickBooks Online,63,3,"project management, project, projects, complete task, needs improvements, cost think, able filter, requisition, features tracking, want example"
QuickBooks Online,68,3,"printing, print, printer, printed, checks, screenshot, printing reports, print checks, printing checks, checks printed"
QuickBooks Online,78,3,"multiple windows, windows open, windows, window, open, new tab, open multiple, intaact, open time, tabs"
QuickBooks Online,83,3,"glitches, gets annoying, groupings, doesn happen, ordinary, glitchy, feature little, glitchy times, time especially, deletes"
QuickBooks Online,98,3,"negatives, negative, negative say, negative comment, don thing, really negative, negative report, stands, negatively, honestly say"
QuickBooks Online,3,2,"saved searches, searches, saved, powerful, fields, implementation, consultant, challenging, particularly, additionally"
QuickBooks Online,49,2,"timesheets, timesheet, time tracking, time entry, timecards, capturing, cells, 25, hours, history"
QuickBooks Online,56,2,"csv, import, csv import, imports, able import, csv imports, import feature, importing, customer lists, systematic"
QuickBooks Online,59,2,"reconciling, sorting, end close, close, databases, description, month, bins, able process, defaults"
QuickBooks Online,60,2,"audit, trail, audit trail, lack audit, editable, audit trails, ap automation, audit history, fields need, email notification"
QuickBooks Online,65,2,"think think, head, think point, think right, moment, comes mind, think, think really, better think, think time"
QuickBooks Online,66,2,"budget, budgets, budgeting, planning budgeting, compare, manager, arounds, work arounds, percentage, does support"
QuickBooks Online,67,2,"hard make, certain transactions, memorized, make mistake, transactions, edit, mistake, editing, unforgiving, create mess"
QuickBooks Online,69,2,"consolidation, entities, entity, working multiple, multiple entities, volumes data, large volumes, multi entity, structures, volumes"
QuickBooks Online,74,2,"shortcuts, keyboard, shortcut, keys, keyboard shortcuts, mouse, irritates, cuts, short, cut"
QuickBooks Online,81,2,"vendor, vendor customer, vendors, words, spelled, vice versa, vice, sales customer, invoice instead, getting use"
QuickBooks Online,90,2,"forms, form, custom field, drafts, comes creating, company prefer, looks dated, huge benefit, maybe make, nice features"
QuickBooks Online,95,2,"ap, bills paid, customer refund, billable, ap module, bills, 000, split, use modify, checks printed"
QuickBooks Online,96,2,"api, api calls, calls, apis, add options, hoops, expensive complicated, say add, nested, new difficult"
QuickBooks Online,97,2,"construction, construction module, construction companies, module functionality, needs attention, work really, based company, firm, tools need, adjusted"
QuickBooks Online,4,1,"businesses, small businesses, advanced features, claims, issue bank, feeds, bank feeds, expense claims, advanced, api"
QuickBooks Online,44,1,"license, licenses, licensing, user licenses, version new, licensing model, model, party tools, premise, model complex"
QuickBooks Online,58,1,"purchase order, purchase, orders, purchase orders, sales order, order, loop, need manually, difficult adapt, sales orders"
QuickBooks Online,61,1,"syncing, sync, platforms, mess things, campaign, reasonable time, size company, things used, problem takes, update released"
QuickBooks Online,70,1,"wms, robust, alternate, bare bones, decrease, implemention, child, bones, packing slips, powerful advanced"
QuickBooks Online,79,1,"1099, 1099 reporting, year end, inactive accounts, paycheck, irs, inactive, close open, contacted support, inability generate"
