review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text
11812746,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-10-15T11:05:01.408-05:00,4.0,0,0.265,dislikes,"While creating custom reports is not very intuitive, the assistance from AI has enabled us to generate the reports we need."
12707397,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-28T18:05:05.397-05:00,5.0,80,0.0977,dislikes,The AR/Ap portals need work. The key is to get the portals useful to get your customers and vendors to record your transactions
11387939,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-07-11T11:10:02.003-05:00,4.0,77,1.0,dislikes,"How are the system's solutions and technical aspects documented, for example, for SDF, SOAP WSDL, or the ability to use the NetSuite adapter with Oracle Integration Cloud? I think there is a way for better and more technical/precise documentation. For me, as for the developer, it is really necessary to know things as precisely as I can."
11678758,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-09-21T23:19:21.220-05:00,4.5,-1,0.0329,dislikes,"If I had to choose one part I liked the least, it would be the session on CSV import. The topic is certainly important, but since I’m already very familiar with it, it felt more geared toward beginners. That said, I understand its value for those who are still learning, and I appreciate that it was included to support administrators at different experience levels."
12677299,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-23T14:05:02.555-05:00,3.5,7,0.0458,dislikes,does not fit with all of our required business practices for several customizations to support our business processes
12020885,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-12-01T08:47:00.386-06:00,3.5,12,0.1333,dislikes,"The support provided after going live has been somewhat lacking, as we have experienced delays of several weeks in receiving satisfactory responses to certain issues. The business support from the product team could definitely be improved."
12455195,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-03-09T15:05:00.578-05:00,3.5,0,0.3997,dislikes,The website is very clunky. Definitely not made by an accountant.
12220317,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-15T18:17:43.302-06:00,3.0,40,1.0,dislikes,"Too much AI integration with questionable use cases and compliance exposure. Ethical concerns with AI. All feels very tech bubble. Would rather that development go into more UI customization, projects (which are a mess), and performance."
12663235,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-04-21T14:05:06.422-05:00,5.0,41,1.0,dislikes,I’m not able to copy and paste my journal entries. I dislike the upload tool which there was a simpler way.
12646170,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-20T03:43:25.607-05:00,3.0,14,0.0935,dislikes,"When doing match bank data, the balance and date constantly change. The inability to search by balance."
12494236,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-17T12:33:12.226-05:00,4.0,0,1.0,dislikes,"Due to how customizable it is, it is not very user friendly. Report writing takes quite a bit of time to learn."
11639084,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-09-04T13:05:00.823-05:00,5.0,3,0.4688,dislikes,"One challenge I’ve found with NetSuite is that while it’s highly customizable, some limitations in the native email/template builder and certain field merge functions require workarounds. It can also feel less intuitive for new users, which makes training and adoption a key focus."
10994267,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-12-02T00:23:03.136-06:00,5.0,-1,0.0134,dislikes,Show more easy steps to get a fast result on their new rolling outs.
12204837,ORC-NS-001,Oracle NetSuite,,g2,2026-01-15T05:37:52.939-06:00,3.5,3,0.4245,dislikes,"I find the inventory management in NetSuite lacking. It would be great if NetSuite could track my inventory for purchase orders fulfilled by my supplier that haven't yet found a customer. Also, we needed a system integrator to implement NetSuite according to our requirements, which suggests the setup wasn't straightforward."
11330703,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-06-26T21:05:10.557-05:00,4.5,-1,0.0173,dislikes,I like this product but there are some issues which i faced during my usage. As a user I have to post multiple transfer entries from one bank account to other. so I cant do this via upload csv for this i have to do multiple manual entries.
11665264,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-09-10T21:05:00.525-05:00,5.0,3,0.2967,dislikes,"The integration partners do not always pull through basic, native NetSuite functionality which means that if you are going to use one of those add-on providers, such as AP workflows, then you may have to add additional procedures that feel redundant based on what NetSuite is capable of support - for example, Prepaid Expenses, Amortization Schedules can be setup on the Vendor Bill line item at time of the Bill creation in NetSuite, but I haven't found an add-on AP workflow tool yet that is able to support that functionality if the Bill starts in their system and pushes to NetSuite. This forces Accounting to manage another step after sync to either modify the bill coding and line item to add the amortization schedule or have an entirely separate process to establish amortization schedules that will not be attached to the related and originating Prepaid Bill. I think native features must be supported for them to be a recommended add-on provider."
12242441,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-21T16:05:00.711-06:00,3.5,7,0.1497,dislikes,It can be a bit rigid when attempting some customization that wouldn't appear to be difficult at first glance.
11336671,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-06-26T21:05:09.232-05:00,3.5,3,0.5414,dislikes,"Netsuite is not incredibly user-friendly. And when you want to do something complex, there are many times where the built-in workflow functionality just isn't enough. At that point you either need to pay a consultancy or use engineering resources to get things done. The cost is also substantial, though admittedly not much more expensive than even a newer, shinier service like Stripe for things like subscription management & billing."
11664909,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-09-10T19:05:00.627-05:00,4.0,-1,0.0429,dislikes,"The system can be overwhelming at first — it takes time and training to learn all the features. Customization often requires technical expertise, which can slow down changes. Ongoing costs for additional modules or users add up quickly. Support and training after go-live can feel limited unless you rely on external partners."
12333059,ORC-NS-001,Oracle NetSuite,,g2,2026-02-10T13:52:10.050-06:00,4.5,17,0.2559,dislikes,"Creating saved searches and building reports are difficult and not user-friendly. It's challenging to determine where the field options map, especially distinguishing between similar fields like customer reference numbers and vendor reference numbers."
12496433,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-17T15:05:07.369-05:00,4.5,0,0.3903,dislikes,"Reporting. If I want to compare 2 periods (Year, quarter, month), I need to have separate reports. Reporting should be very robust and user friendly."
12506691,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-03-18T13:05:00.724-05:00,4.0,17,1.0,dislikes,"difficult sometimes diving into the pool to get to information, which can be found in many different places"
12755601,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-05-05T16:05:00.724-05:00,3.5,0,0.2653,dislikes,"As an account, the native reports need to be customized to our internal needs"
12635611,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-04-19T19:42:56.567-05:00,4.0,3,0.3537,dislikes,The initial setup of NetSuite was not that easy.
12627754,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-14T16:05:00.890-05:00,4.0,46,0.2048,dislikes,"Subscriptions are a mess when it comes to billing. It’s not clear how they work or what their current status is, and customer support is basically non-existent."
12627360,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-04-15T12:36:25.579-05:00,4.5,-1,0.0524,dislikes,"German audit requirements are not optimally integrated. Standard balance sheet, P&L must be recreated - no EBIC interface."
12537050,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-25T05:34:43.819-05:00,3.0,-1,0.0691,dislikes,"Not very ""beginner"" friendly, it takes a lot of extra effort to get the full use out of it. It also doesn't integrate well with some of our desired uses. Not much traceability from a marketing standpoint."
12276160,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-29T14:05:01.696-06:00,4.0,9,0.2039,dislikes,At times it runs slower or not responsive as you would want it to be.
11784720,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-10-08T19:05:00.679-05:00,4.0,33,0.0829,dislikes,"I have actually found that the least helpful part can be in the consultants that you choose for implementation. I believe that if you don't understand the options available within NS before implementation then you can actually miss out on ""out of the box"" options within NS and loose some of the benefits of the system as a whole."
12344469,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-02-11T12:05:00.464-06:00,3.5,-1,0.0224,dislikes,We were not set up properly to utilize the system as we Need to. Teams are not flexible with offering options to get us where we need to be
11745363,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-10-02T11:28:01.500-05:00,4.5,3,0.4438,dislikes,"There is a ton of valuable insight within Netsuite, however there are times when it is difficult to see parts of a page because you have to scroll so far to the side or down and the column headings are not always visible. I am sure there is a clearer way to present information,"
12549241,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-27T10:09:23.918-05:00,4.0,3,0.7403,dislikes,"I think the learning paths could be more personalized based on the client's business model. Also, the initial setup of NetSuite was kind of hard."
12438214,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-04T18:05:00.621-06:00,5.0,-1,0.0309,dislikes,"I don’t like the revenue recognition module. It requires many steps and modifications are not easily made, especially once the JE has already been posted"
12549898,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-26T15:05:01.279-05:00,4.5,-1,0.0314,dislikes,"We’ve been struggling with the Revenue Recognition module, and we’ve had to take a different approach to make it work for our needs. We also wish that NetSuite had a Canadian payroll solution"
11942131,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-11-11T11:41:10.830-06:00,4.0,3,0.593,dislikes,Making edits to fields or flows can be challenging and requires support from NetSuite itself.
11300461,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-06-16T23:37:54.804-05:00,4.0,-1,0.0651,dislikes,Its implementation is costly and reliant on external consultant. It native analysis tool is good but for complex and better reports we have to use third party tools. Its support for refreshing sandbox for testing is often slow and customer support can involve long wait.
12735163,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-05-01T20:05:00.746-05:00,5.0,0,0.0891,dislikes,The ease of ODBC connection to excel to export data. not very friendly or easy
11650738,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-09-11T06:37:20.019-05:00,5.0,-1,0.003,dislikes,"small configuration changes often require an administrator or external partner, which adds cost and slows things down."
12465906,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-11T13:05:01.028-05:00,5.0,3,0.3196,dislikes,"NetSuite, strength is also a weakness. Because it is so customizable, integrations can be tricky."
12723084,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-05-07T01:21:57.750-05:00,4.0,-1,0.1158,dislikes,Difficulty dealing with support. Seem to always get someone that is green and then takes 2-3 days to find the right resources
12318408,ORC-NS-001,Oracle NetSuite,,g2,2026-02-05T21:50:49.813-06:00,5.0,3,0.8258,dislikes,I dislike the field limitations on reports and searches in NetSuite. Sometimes the fields I want to pull into reports aren't available.
8221229,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-29T09:22:29.236-05:00,5.0,-1,0.2689,dislikes,Limitations on financial reports with respect to complex formulas
9087930,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-09-17T09:26:42.320-05:00,4.0,3,0.5493,dislikes,"I found the implementation process with NetSuite extremely challenging. The implementation team did not guide us effectively and seemed to lack understanding, especially in the manufacturing domain. Additionally, navigating through NetSuite is cumbersome due to too many nested menus that complicate the user experience."
12454180,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-03-09T16:46:28.611-05:00,4.5,3,0.4936,dislikes,Netsuite does fall short in customizations
11455214,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-09-05T00:36:27.747-05:00,5.0,3,0.4968,dislikes,"The steep learning curve in NetSuite is what I find most annoying. Although it's powerful, it can take some time to learn how to use some of the functions, especially the more sophisticated ones. Some procedures seem too complex, and in order to get everything set up correctly, you frequently need technical assistance or a consultant. Additionally, the price can go up rapidly, particularly if you require third-party integrations or customizations. Once it's dialed in, it functions well, but getting there isn't always easy."
11145318,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-09-09T06:56:19.109-05:00,4.0,3,0.2174,dislikes,"Loading data into NetSuite was challenging, especially when working with business users to align the data with the chart of accounts. This process took about two to four weeks to complete successfully. Additionally, it would be beneficial if there were a more guided way to load data into the system, making the process easier for all users."
9160339,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-06T16:05:01.114-06:00,5.0,0,0.3122,dislikes,"One thing that I have hard time is that if I add the customization to a report and if I change the period on that customization, it doesn't change the period. They should add this feature"
12385540,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-02-20T12:54:32.302-06:00,3.0,-1,0.0347,dislikes,"Some basic features are missing, such as the ability to set seasonal pricing for items and to include approval steps for stock adjustments. They have to be done through customisation."
10775649,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-08T09:20:54.398-05:00,1.0,4,0.0715,dislikes,"Their fixed asset module and reports are awful, Xero and Quickbooks have way better reports, this shouldn't be the case for such an advanced system"
11773143,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-10-06T21:05:00.468-05:00,4.0,3,0.352,dislikes,"The user interface in some of the native Netsuite modules could use improvement, especially in the fixed asset module. The overall process could be more streamlined. Creating journal entries within the FAM is time-consuming, and after running the module, the entries do not appear on the screen as expected."
11784821,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-10-08T19:05:00.691-05:00,5.0,2,0.4347,dislikes,No major dislikes. There are small items that are annoying at times but generally easy to work around.
12545370,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-26T21:28:58.564-05:00,4.0,3,0.5979,dislikes,There are many facets of NetSuite so can sometimes take some time to get familiar with it all
12707553,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-29T09:22:28.063-05:00,5.0,12,0.1956,dislikes,Not enough customer support options when stuck on a task
12707380,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-28T18:05:01.280-05:00,5.0,28,0.1719,dislikes,Intercompany and fx functionality within one world
11778340,ORC-NS-001,Oracle NetSuite,,g2,2025-10-15T10:52:41.249-05:00,4.0,3,0.2504,dislikes,"I faced challenges with the implementation of NetSuite as it was a new system for us. While the transition was ultimately made easier by working with a reputable integration partner, the initial process was tough. Additionally, I find that building reports could be simplified to improve the user experience further."
12133105,ORC-NS-001,Oracle NetSuite,,g2,2026-01-07T21:51:23.785-06:00,5.0,2,0.3416,dislikes,nothing to dislike about this software
11372511,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-10-07T05:42:19.654-05:00,5.0,-1,0.0507,dislikes,The biggest drawback of having a big system is its complexity for users without proper training.
12678732,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-23T16:05:03.385-05:00,4.0,9,0.143,dislikes,can be slow on loading pages. Point of sale process is lengthy.
11646315,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-09-06T05:05:00.584-05:00,3.5,3,0.3212,dislikes,"Navigations can be frustrating in NetSuite, being not intuitive enough. It is also uneasy to identify a specific fields because there can be many fields that share very similar names and you cannot easily distinguish in the UI, such as on reports and forms. Finding out and locating the right fields to use can be time-consuming."
11265197,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-06-05T21:05:06.383-05:00,3.5,-1,0.0668,dislikes,"I would want to see the ease of adjusting reports to be improved. When trying to add fields to a report it is very difficult to locate the related field we want because names repeat, are not showing, or even naming conventions change."
11263737,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-06-05T21:05:06.698-05:00,5.0,79,0.05,dislikes,"As I mentioned about updates, sometimes it can cause minor disruptions and it can happen quickly. When they deprecated 1099s that was a little stressful because we found out right before year end. However, in the end it was worth it because the program we got was even better. Just painful in the transition period. Also, there are some areas where I think the reporting and processes were built by IT professionals and not accountants. I'm sure they're tired of hearing that, since us accountants can appear to be giant complainers. The reporting is so complex that sometimes it's hard to know what format to start with when you want to do something. Also, we ran into an issue where two features combined do not give us the result promised (income statement with all active accounts, including zero balances but not inactive accounts). We have been through their service desk and no one seems to understand why it doesn't produce that right information and keeps including inactive accounts in the final report. Lastly, support is incredibly helpful but be prepared to deal with time zone issues and potentially timing issues."
11653686,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-09-08T17:05:01.059-05:00,3.5,-1,0.0094,dislikes,The support is very lacking and slow. It has been missing features that you would expect out of a module or an ERP.
12707403,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-28T16:11:40.825-05:00,4.0,14,0.1699,dislikes,Fixed assets module is tedious. Reconciliation rules with bank reconciliations is also very tedious.
5279549,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-07-02T01:12:12.744-05:00,5.0,3,0.3158,dislikes,The Netsuite really suffers from performance issues and some of the features are not correct like system notes in Bill payment processing (if we run two bill payment processing at a time then we face system notes issue in both with different user name settes in the record)
11494221,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-08-12T01:11:37.935-05:00,3.0,3,0.2451,dislikes,"Inability to report on all fields, depending on needs and information, NetSuite can be quite limiting. If use is within the scope of what NetSuite is good with, it will work. Even certain customizations will not solve the core system limitations. Although NetSuite will state it will work for most industries, it is limited in this and will require customizations to get it close to other industry specific solutions for a premium cost. User costs are very high even if Users only need general or limited access."
12297323,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-02-03T20:35:57.043-06:00,2.5,-1,0.0061,dislikes,"Implementation, 3rd party services, and general user friendliness of the platform. Sales team hooks you, doesn't support implementation, and the industry is filled with poor 3rd party consultants that are approved partners of Oracle."
7800607,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-09-11T08:34:13.715-05:00,4.0,-1,0.144,dislikes,"The pre-built reports are nice but can be difficult to manipulate. Available to promise that accounts for orders, Purchase orders, and inventory doesn't give you full visibility because there is no link between these transactions."
11831023,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-10-17T15:05:01.128-05:00,4.5,3,0.566,dislikes,"What I dislike about NetSuite, is the WMS capabilites. I feel like that area lacks from other WMS systems available. Currently trying to install a scanning solution, but would be better if it came native to NetSuite. A lot of potential here."
12622044,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-04-14T01:00:28.634-05:00,2.5,-1,0.1369,dislikes,Customer support limited. With ACS we waited long for a response/resolution.
11417425,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-07-22T00:27:55.689-05:00,5.0,-1,0.0228,dislikes,One thing that could be better is how many clicks it sometimes takes to get to the right level of detail or report view it would be great if some of those workflows were a bit more streamlined.
12641882,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-04-16T16:12:39.514-05:00,0.5,-1,0.0877,dislikes,"Almost everything. Implementation is slow, processes are old and outdated"
12345037,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-02-11T14:05:01.192-06:00,4.5,0,0.3286,dislikes,Reporting doesn’t feel easy between all the different tools
11486030,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-08-04T13:05:04.117-05:00,5.0,-1,0.091,dislikes,"Everything is ""a' la carte"", if there is anything that I find that would be useful for the daily operations, I find out that it would be an additional fee on top of what we already pay for the software as a whole."
12005536,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-11-25T11:15:11.854-06:00,5.0,10,1.0,dislikes,"So far, I like it. However, I do find that editing some invoices can be difficult at times."
12544519,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-26T01:05:10.525-05:00,3.5,-1,0.1432,dislikes,"I dislike how verbose, overly complex, and beginner-unfriendly the platform is."
12674038,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-23T23:14:30.564-05:00,5.0,9,0.1557,dislikes,The slow performance sometimes and the drop off everytime a new release is launched
12540254,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-24T23:05:00.636-05:00,5.0,-1,0.1388,dislikes,Some things are difficult to navigate. It can be too particular with some tasks and doesn't flag an error to help find the problem
12707360,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-28T16:11:40.740-05:00,5.0,40,0.692,dislikes,"Not every module is helpful or applicable to my business, but I do think AI is going to transform this landscape."
12113487,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-06T02:37:07.940-06:00,3.0,-1,0.0173,dislikes,"I think the system that we used was very outdated, so it made us change to a newer vendor."
12123090,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-02-09T01:05:03.956-06:00,4.0,0,1.0,dislikes,"Report Customisation as per USALI Standard, Approval Workflow"
12465701,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-03-12T10:23:45.523-05:00,4.0,0,0.4951,dislikes,Reports are difficult to customize. Glitches with the system. Getting help from customer support. Changes after new releases.
11513779,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-08-11T10:25:55.167-05:00,4.0,3,0.6275,dislikes,Support has some things which are lacking such as speed of resolutions and I have encountered multiple cases where the support reps had a lack of knowledge about certain issues. This is also the case with regards to the implementation teams that NetSuite has which means that the implementation consultants do little to guide and make the process easy.
12229098,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-22T05:07:41.914-06:00,4.5,-1,0.1448,dislikes,Can be complex to set up and customise Navigation can feel unintuitive at times Performance can slow with large datasets or heavy transactions
11387840,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-07-14T13:07:23.035-05:00,4.5,0,0.3256,dislikes,"The customization abilities can lead to more time spent verifying outputs for accuracy, and can sometimes cause challenges to find what seems to be simple reports without a lot of time spent building the output."
11322501,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-06-23T21:05:07.306-05:00,4.5,3,0.3905,dislikes,"After three years of using NetSuite, there are still functions that we do not understand, and we are having to seek support. Reaching out for support generally leads to a sales call about what we can purchase to improve the functionality."
12190152,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-12T21:07:06.133-06:00,5.0,-1,0.1267,dislikes,It's an excellent platform; there's nothing I dislike about it.
12346220,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-02-11T18:05:00.971-06:00,4.5,0,0.503,dislikes,Reports difficult to create and there is souch it can be overwhelming
12627395,ORC-NS-001,Oracle NetSuite,enterprise,g2,2026-04-14T14:05:01.060-05:00,3.5,77,0.0321,dislikes,Occasionally missing step-by-step config documentation
11289386,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-06-13T02:06:42.827-05:00,2.0,3,0.5545,dislikes,"When designing an external-facing experience, leaders will review the competitive landscape to best understand what those customers are looking for. Oracle desperately needs to do this. There is no reason why basic actions should take more than a few clicks to do. Report creation lacks basic drag and drop functionality - in 2025. My challenge to the NetSuite developers will be to analyze what other tools are utilized and ask yourself how to incorporate those features into NetSuite."
11317443,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-30T21:14:10.324-05:00,3.5,17,1.0,dislikes,Can be difficult to pull in custom search/report items.
11514083,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-08-08T19:05:01.228-05:00,5.0,3,0.369,dislikes,"NetSuite is not user friendly. It definitely takes some time to learn and to get used to. A good comparison is something like Apple and Android. QuickBooks online would be Apple, and NetSuite would be Android. QBO looks a lot cleaner and is more polished. It's very easy to use. Anyone can jump in and figure out QBO. NetSuite, on the other hand, takes a lot of training and time. It doesn't look as clean and nice as QBO, but it is more powerful and customizable if you're willing to get in there and figure it out."
11847029,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-10-22T13:05:01.718-05:00,4.0,3,0.6085,dislikes,"NetSuite support is the worst I have ever encountered. the team only tries to upsell you new products and instead of fixing the defects and issues that you currently have. The support team doesn't listen to what the actual problem is, are not responsive, and are not attuned to their own faults that causes my business to be dead in the water. I am appalled at how such a huge parent company like Oracle treats customers dealing with THEIR software issues by ignoring SLA's and saying no when they are violated. It is disturbing and disheartening."
12636256,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-15T20:05:01.675-05:00,4.0,3,1.0,dislikes,"Reporting in NetSuite can sometimes feel a bit rigid compared to more flexible BI tools. You can get the data you need, but it may take extra steps or customization."
10917997,ORC-NS-001,Oracle NetSuite,small-business,g2,2025-09-17T09:22:37.779-05:00,4.0,3,0.2754,dislikes,"My current only thing I dislike about NetSuite is the Lead/Prospect/Customer lifecycle is only built for one time customers - there’s no way (unless you customize, but still doesn’t fully work the way we want) to transition back to a prospect to go through the sales cycle again for subscription based products."
12436982,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-17T00:44:57.103-05:00,5.0,17,0.4053,dislikes,Creating searches or reports is not very intuitive.
12209306,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-16T09:47:01.739-06:00,4.5,25,0.0707,dislikes,Gets logged out frequently due to inactivity and does not have offline application
12712902,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-05-05T00:38:44.647-05:00,3.5,-1,0.0977,dislikes,"understaffed support team, constantly changing ACS reps, delayed responses"
11911055,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-11-04T16:05:01.221-06:00,5.0,-1,0.2164,dislikes,There is not enough support provided when dealing with unique or uncommon issues.
11583546,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-08-22T13:05:01.130-05:00,4.5,3,1.0,dislikes,"It's a double-edged sword. Ability to customize can often lead companies to make rash changes without fully exploring native functionality. Also, it is necessary to have good support resources (outside of standard support), good training plans, for users to get the most out of NetSuite Many companies don't budget for this and take shortcuts, resorting to poor processes and solutions that are difficult to change."
11783734,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-10-08T14:58:49.999-05:00,5.0,3,0.5612,dislikes,My company runs a large online culinar school. The downside of using NetSuite at my company is that there is not an education platform on NetSuite to run our student receivables on. My fingers are crossed that there might be one in the future.
11852953,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-10-23T17:05:00.566-05:00,3.5,-1,0.0228,dislikes,There is a steep learning curve for casual users. A more streamline basic interface needs to be easier to work with besides having the admin strip out every non essential thing.
9605121,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-08-22T06:55:51.491-05:00,4.0,-1,0.0219,dislikes,"Some of the functions are less than stellar, not always created with industry standards, they are created for some customer with needs but those needs do not fit the needs of all potential users."
11782985,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-27T01:29:45.680-06:00,4.0,56,0.1142,dislikes,I don't like that the inventory count is super manual and there's no CSV import available.
12316437,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-02-05T12:05:01.807-06:00,5.0,0,1.0,dislikes,sometimes the customization of reports is not easy
11468417,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-08-01T15:05:01.057-05:00,5.0,-1,0.0567,dislikes,"While the long-term benefits are clear, there was a significant learning curve during the initial transition. The sheer depth of the platform means that it takes time for a team accustomed to a simpler system like QuickBooks to fully grasp all the functionalities and configurations. The initial setup and customization, while necessary for our specific needs, was a complex and resource-intensive process."
12595624,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-07T13:05:02.397-05:00,4.0,89,0.1557,dislikes,Some records/fields not exposed to saved searches/scripting/workflows. Inability to create transactions via workflow
11181130,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-05-16T21:05:00.922-05:00,4.5,3,0.6091,dislikes,The least helpful about NetSuite: I have not come across any features that were not helpful. Everything on NetSuite has been smartly implemented.
11674251,ORC-NS-001,Oracle NetSuite,mid-market,g2,2025-09-12T23:05:00.450-05:00,5.0,-1,0.074,dislikes,I would say that when making a report I dislike the difficulty is finding the correct fields for the data I need. As an example a products description could be in a field labeled display name.
12627399,ORC-NS-001,Oracle NetSuite,small-business,g2,2026-04-15T07:17:06.871-05:00,4.0,17,0.4359,dislikes,How hard it is to find data set tables for saved searches
11855818,ORC-NS-001,Oracle NetSuite,enterprise,g2,2025-10-28T01:14:10.858-05:00,5.0,-1,0.0435,dislikes,We have a retract option but it never worked for me to retract/edit the submitted(unapproved data)
11076249,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-01-06T16:05:01.028-06:00,4.5,23,0.0255,dislikes,The biggest drawbacks are limited sandbox refreshes and code management for scripts and workflows.
12493998,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-03-17T12:33:14.095-05:00,3.5,9,0.1545,dislikes,The speed sometimes i noticed that performance has dipped
12590601,ORC-NS-001,Oracle NetSuite,mid-market,g2,2026-04-06T15:05:01.094-05:00,5.0,7,0.2432,dislikes,It can feel a bit dated at times. I'm hoping with Redwood that this will improve though
